site,length,key,sqr_km,NAME_1,NAME_2,WC_avail,WC_acces,Shape_Length,Shape_Area,key_2,OBJECTID,key_23,ZONE_CODE,COUNT,AREA,SUM
B1,40,B1_40,1,Phnom Penh,Phnom Penh, ,92,0.037134105,5.43434E-05,B1_40_100.0,137,B1_40_100.0,140,9084,0.000700926,270697.953
M8,40,M8_40,1,Phnom Penh,Phnom Penh, ,92,0.037134105,5.43434E-05,M8_40_100.0,59,M8_40_100.0,59,10756,0.000829938,309400.1633
B1,20,B1_20,3,Phnom Penh,Ruessei Kaev, ,92,0.110911193,0.000207766,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,40,B1_40,3,Phnom Penh,Ruessei Kaev, ,92,0.110911193,0.000207766,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,3,Phnom Penh,Ruessei Kaev, ,92,0.110911193,0.000207766,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M8,20,M8_20,21,Phnom Penh,Ruessei Kaev, ,92,0.185957854,0.001707459,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,21,Phnom Penh,Ruessei Kaev, ,92,0.185957854,0.001707459,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,40,B1_40,21,Phnom Penh,Ruessei Kaev, ,92,0.185957854,0.001707459,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,21,Phnom Penh,Ruessei Kaev, ,92,0.185957854,0.001707459,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M8,20,M8_20,4,Phnom Penh,Ruessei Kaev, ,92,0.087279229,0.000366477,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,4,Phnom Penh,Ruessei Kaev, ,92,0.087279229,0.000366477,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,4,Phnom Penh,Ruessei Kaev, ,92,0.087279229,0.000366477,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
B1,40,B1_40,4,Phnom Penh,Ruessei Kaev, ,92,0.087279229,0.000366477,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,4,Phnom Penh,Ruessei Kaev, ,92,0.087279229,0.000366477,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M8,20,M8_20,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
M7,40,M7_40,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,5,Phnom Penh,Ruessei Kaev, ,92,0.194010243,0.000408271,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M7,10,M7_10,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,M7_10_71.79,131,M7_10_71.79,134,13527,0.00104375,187721.1413
M8,20,M8_20,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
M7,40,M7_40,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,16,Phnom Penh,Ruessei Kaev, ,92,0.15216149,0.001331313,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M8,10,M8_10,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,M8_10_71.79,138,M8_10_71.79,141,3666,0.00028287,104346.9022
M8,20,M8_20,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
B1,5,B1_5,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,B1_5_71.79,139,B1_5_71.79,142,887,6.84414E-05,8295.974606
B1,40,B1_40,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,1,Phnom Penh,Ruessei Kaev, ,92,0.035536933,6.67239E-05,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M7,10,M7_10,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,M7_10_71.79,131,M7_10_71.79,134,13527,0.00104375,187721.1413
M8,20,M8_20,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
M7,40,M7_40,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,5,Phnom Penh,Ruessei Kaev, ,92,0.108488803,0.000446636,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M7,10,M7_10,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M7_10_71.79,131,M7_10_71.79,134,13527,0.00104375,187721.1413
M7,5,M7_5,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M7_5_71.79,147,M7_5_71.79,150,8378,0.000646451,148622.5797
M8,20,M8_20,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
M7,40,M7_40,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,10,Phnom Penh,Ruessei Kaev, ,92,0.130523722,0.000852398,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M7,10,M7_10,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M7_10_71.79,131,M7_10_71.79,134,13527,0.00104375,187721.1413
M7,5,M7_5,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M7_5_71.79,147,M7_5_71.79,150,8378,0.000646451,148622.5797
M8,10,M8_10,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M8_10_71.79,138,M8_10_71.79,141,3666,0.00028287,104346.9022
M8,20,M8_20,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
M7,40,M7_40,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,5,Phnom Penh,Ruessei Kaev, ,92,0.115701369,0.000432756,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M7,20,M7_20,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M7_20_71.79,125,M7_20_71.79,128,14017,0.001081559,191542.2953
M7,10,M7_10,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M7_10_71.79,131,M7_10_71.79,134,13527,0.00104375,187721.1413
M7,2,M7_2,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M7_2_71.79,159,M7_2_71.79,162,886,6.83642E-05,8286.641255
M7,5,M7_5,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M7_5_71.79,147,M7_5_71.79,150,8378,0.000646451,148622.5797
M8,10,M8_10,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M8_10_71.79,138,M8_10_71.79,141,3666,0.00028287,104346.9022
M8,20,M8_20,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M8_20_71.79,93,M8_20_71.79,96,20282,0.001564969,272525.1431
B1,20,B1_20,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,B1_20_71.79,62,B1_20_71.79,65,20589,0.001588657,273950.0868
B1,10,B1_10,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,B1_10_71.79,119,B1_10_71.79,122,11449,0.00088341,176244.9093
B1,5,B1_5,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,B1_5_71.79,139,B1_5_71.79,142,887,6.84414E-05,8295.974606
M7,40,M7_40,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M7_40_71.79,126,M7_40_71.79,129,14017,0.001081559,191542.2953
B1,40,B1_40,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,B1_40_71.79,63,B1_40_71.79,66,20589,0.001588657,273950.0868
M8,40,M8_40,4,Phnom Penh,Ruessei Kaev, ,92,0.072583178,0.000315928,M8_40_71.79,64,M8_40_71.79,67,20589,0.001588657,273950.0868
M1,40,M1_40,20,Preah Vihéar,Chhaeb,no,0,0.204076109,0.00170667,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,45,Preah Vihéar,Chhaeb,no,0,0.352141391,0.003730443,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,40,M1_40,45,Preah Vihéar,Chhaeb,no,0,0.352141391,0.003730443,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,12,Preah Vihéar,Chhaeb,no,0,0.156049283,0.000982269,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,12,Preah Vihéar,Chhaeb,no,0,0.156049283,0.000982269,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,40,M1_40,12,Preah Vihéar,Chhaeb,no,0,0.156049283,0.000982269,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,2,Preah Vihéar,Chhaeb,no,0,0.056021132,0.000171633,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,2,Preah Vihéar,Chhaeb,no,0,0.056021132,0.000171633,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,5,M1_5,2,Preah Vihéar,Chhaeb,no,0,0.056021132,0.000171633,M1_5_0.0,40,M1_5_0.0,40,458,3.53395E-05,2451.500838
M1,40,M1_40,2,Preah Vihéar,Chhaeb,no,0,0.056021132,0.000171633,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M9,40,M9_40,68,Prey Vêng,Peam Chor,no,0,0.373518945,0.005661438,M9_40_0.0,16,M9_40_0.0,16,3496,0.000269753,24871.20465
M9,20,M9_20,35,Prey Vêng,Peam Chor,no,0,0.26105212,0.002857602,M9_20_0.0,33,M9_20_0.0,33,1793,0.000138349,12695.14616
M9,40,M9_40,35,Prey Vêng,Peam Chor,no,0,0.26105212,0.002857602,M9_40_0.0,16,M9_40_0.0,16,3496,0.000269753,24871.20465
M9,20,M9_20,18,Prey Vêng,Peam Chor,no,0,0.179502157,0.001502989,M9_20_0.0,33,M9_20_0.0,33,1793,0.000138349,12695.14616
M9,10,M9_10,18,Prey Vêng,Peam Chor,no,0,0.179502157,0.001502989,M9_10_0.0,66,M9_10_0.0,69,749,5.77932E-05,6935.194125
M9,40,M9_40,18,Prey Vêng,Peam Chor,no,0,0.179502157,0.001502989,M9_40_0.0,16,M9_40_0.0,16,3496,0.000269753,24871.20465
M9,20,M9_20,13,Prey Vêng,Peam Chor,no,0,0.128808891,0.001045224,M9_20_0.0,33,M9_20_0.0,33,1793,0.000138349,12695.14616
M9,10,M9_10,13,Prey Vêng,Peam Chor,no,0,0.128808891,0.001045224,M9_10_0.0,66,M9_10_0.0,69,749,5.77932E-05,6935.194125
M9,5,M9_5,13,Prey Vêng,Peam Chor,no,0,0.128808891,0.001045224,M9_5_0.0,99,M9_5_0.0,102,361,2.78549E-05,3456.146949
M9,40,M9_40,13,Prey Vêng,Peam Chor,no,0,0.128808891,0.001045224,M9_40_0.0,16,M9_40_0.0,16,3496,0.000269753,24871.20465
M9,20,M9_20,7,Prey Vêng,Peam Chor,no,0,0.106048247,0.000577718,M9_20_0.0,33,M9_20_0.0,33,1793,0.000138349,12695.14616
M9,10,M9_10,7,Prey Vêng,Peam Chor,no,0,0.106048247,0.000577718,M9_10_0.0,66,M9_10_0.0,69,749,5.77932E-05,6935.194125
M9,5,M9_5,7,Prey Vêng,Peam Chor,no,0,0.106048247,0.000577718,M9_5_0.0,99,M9_5_0.0,102,361,2.78549E-05,3456.146949
M9,2,M9_2,7,Prey Vêng,Peam Chor,no,0,0.106048247,0.000577718,M9_2_0.0,121,M9_2_0.0,124,104,8.02469E-06,995.6766833
M9,40,M9_40,7,Prey Vêng,Peam Chor,no,0,0.106048247,0.000577718,M9_40_0.0,16,M9_40_0.0,16,3496,0.000269753,24871.20465
M9,40,M9_40,23,Prey Vêng,Peam Ro, ,16,0.1772712,0.001879129,M9_40_9.46,17,M9_40_9.46,17,1860,0.000143519,17470.66613
M9,40,M9_40,1,Prey Vêng,Preah Sdach, ,0.51,0.065188528,4.73642E-05,M9_40_0.51,18,M9_40_0.51,18,11,8.48765E-07,84.54802928
SK1,40,SK_40,150,Stœng Trêng,Sesan,no,0,0.476880297,0.012533655,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
M2,40,M2_40,54,Stœng Trêng,Sesan,no,0,0.259929388,0.004520393,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
M2,20,M2_20,54,Stœng Trêng,Sesan,no,0,0.259929388,0.004520393,M2_20_0.0,20,M2_20_0.0,20,2362,0.000182253,11253.15832
M2,40,M2_40,77,Stœng Trêng,Sesan,no,0,0.331621234,0.006444595,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,20,SS1_20,77,Stœng Trêng,Sesan,no,0,0.331621234,0.006444595,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
M2,40,M2_40,45,Stœng Trêng,Sesan,no,0,0.259827259,0.003760348,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,45,Stœng Trêng,Sesan,no,0,0.259827259,0.003760348,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,20,SS1_20,45,Stœng Trêng,Sesan,no,0,0.259827259,0.003760348,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
M2,40,M2_40,62,Stœng Trêng,Sesan,no,0,0.326125819,0.00519174,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SK1,20,SK1_20,62,Stœng Trêng,Sesan,no,0,0.326125819,0.00519174,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SK1,40,SK_40,62,Stœng Trêng,Sesan,no,0,0.326125819,0.00519174,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,30,Stœng Trêng,Sesan,no,0,0.197852581,0.002513707,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
M2,40,M2_40,30,Stœng Trêng,Sesan,no,0,0.197852581,0.002513707,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SK1,20,SK1_20,30,Stœng Trêng,Sesan,no,0,0.197852581,0.002513707,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SK1,40,SK_40,30,Stœng Trêng,Sesan,no,0,0.197852581,0.002513707,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
M2,40,M2_40,20,Stœng Trêng,Sesan,no,0,0.194798192,0.001697948,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,20,Stœng Trêng,Sesan,no,0,0.194798192,0.001697948,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,20,Stœng Trêng,Sesan,no,0,0.194798192,0.001697948,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SS1,20,SS1_20,20,Stœng Trêng,Sesan,no,0,0.194798192,0.001697948,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,10,SK1_10,10,Stœng Trêng,Sesan,no,0,0.132113901,0.000805877,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,10,Stœng Trêng,Sesan,no,0,0.132113901,0.000805877,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
M2,40,M2_40,10,Stœng Trêng,Sesan,no,0,0.132113901,0.000805877,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SK1,20,SK1_20,10,Stœng Trêng,Sesan,no,0,0.132113901,0.000805877,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SK1,40,SK_40,10,Stœng Trêng,Sesan,no,0,0.132113901,0.000805877,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
M2,40,M2_40,10,Stœng Trêng,Sesan,no,0,0.145176841,0.00083039,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,10,Stœng Trêng,Sesan,no,0,0.145176841,0.00083039,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,10,Stœng Trêng,Sesan,no,0,0.145176841,0.00083039,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SS1,2,SS1_2,10,Stœng Trêng,Sesan,no,0,0.145176841,0.00083039,SS1_2_0.0,103,SS1_2_0.0,106,47,3.62654E-06,187.6416841
SS1,20,SS1_20,10,Stœng Trêng,Sesan,no,0,0.145176841,0.00083039,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,10,SK1_10,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
SK1,2,SK1_2,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,SK1_2_0.0,123,SK1_2_0.0,126,17,1.31173E-06,142.7888387
M2,40,M2_40,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SK1,20,SK1_20,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SK1,40,SK_40,1,Stœng Trêng,Sesan,no,0,0.03689768,6.61326E-05,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
M2,40,M2_40,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SK1,20,SK1_20,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SS1,20,SS1_20,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,40,SK_40,1,Stœng Trêng,Sesan,no,0,0.056651978,4.33183E-05,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
SK1,2,SK1_2,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,SK1_2_0.0,123,SK1_2_0.0,126,17,1.31173E-06,142.7888387
M2,40,M2_40,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
