site,length,key,sqr_km,NAME_1,NAME_2,WC_avail,WC_acces,Shape_Length,Shape_Area,key_2,OBJECTID,key_23,ZONE_CODE,COUNT,AREA,SUM
M2,20,M2_20,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,M2_20_0.0,20,M2_20_0.0,20,2362,0.000182253,11253.15832
SK1,20,SK1_20,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SK1,40,SK_40,2,Stœng Trêng,Sesan,no,0,0.062223625,0.000197766,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
M2,40,M2_40,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SK1,20,SK1_20,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SS1,20,SS1_20,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,40,SK_40,3,Stœng Trêng,Sesan,no,0,0.09346895,0.000245989,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
SK1,2,SK1_2,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SK1_2_0.0,123,SK1_2_0.0,126,17,1.31173E-06,142.7888387
M2,40,M2_40,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SK1,20,SK1_20,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SS1,20,SS1_20,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,40,SK_40,1,Stœng Trêng,Sesan,no,0,0.047463658,0.000112183,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
M2,40,M2_40,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SS1,2,SS1_2,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SS1_2_0.0,103,SS1_2_0.0,106,47,3.62654E-06,187.6416841
SK1,20,SK1_20,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SS1,20,SS1_20,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,40,SK_40,1,Stœng Trêng,Sesan,no,0,0.042112154,6.73361E-05,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
SK1,10,SK1_10,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SK1_10_0.0,69,SK1_10_0.0,72,128,9.87654E-06,1095.147013
SK1,5,SK1_5,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SK1_5_0.0,101,SK1_5_0.0,104,119,9.1821E-06,1026.056509
SK1,2,SK1_2,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SK1_2_0.0,123,SK1_2_0.0,126,17,1.31173E-06,142.7888387
M2,40,M2_40,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
SS1,10,SS1_10,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SS1_10_0.0,41,SS1_10_0.0,41,394,3.04012E-05,830.4783846
SS1,5,SS1_5,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SS1_5_0.0,71,SS1_5_0.0,74,156,1.2037E-05,451.5382846
SS1,2,SS1_2,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SS1_2_0.0,103,SS1_2_0.0,106,47,3.62654E-06,187.6416841
SK1,20,SK1_20,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SK1_20_0.0,47,SK1_20_0.0,47,147,1.13426E-05,1259.677265
SS1,20,SS1_20,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SS1_20_0.0,22,SS1_20_0.0,22,811,6.25772E-05,1489.766034
SK1,40,SK_40,5,Stœng Trêng,Sesan,no,0,0.087584494,0.000452692,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
M2,40,M2_40,1,Stœng Trêng,Siem Bouk, ,2.22,0.038749662,4.8555E-05,M2_40_2.22,42,M2_40_2.22,42,143,1.1034E-05,1206.912257
M2,20,M2_20,1,Stœng Trêng,Siem Bouk, ,2.22,0.038749662,4.8555E-05,M2_20_2.22,43,M2_20_2.22,43,143,1.1034E-05,1206.912257
M2,10,M2_10,1,Stœng Trêng,Siem Bouk, ,2.22,0.038749662,4.8555E-05,M2_10_2.22,44,M2_10_2.22,44,143,1.1034E-05,1206.912257
M2,40,M2_40,7,Stœng Trêng,Siem Bouk, ,2.22,0.124568445,0.000570734,M2_40_2.22,42,M2_40_2.22,42,143,1.1034E-05,1206.912257
M2,5,M2_5,7,Stœng Trêng,Siem Bouk, ,2.22,0.124568445,0.000570734,M2_5_2.22,72,M2_5_2.22,75,143,1.1034E-05,1206.912257
M2,20,M2_20,7,Stœng Trêng,Siem Bouk, ,2.22,0.124568445,0.000570734,M2_20_2.22,43,M2_20_2.22,43,143,1.1034E-05,1206.912257
M2,10,M2_10,7,Stœng Trêng,Siem Bouk, ,2.22,0.124568445,0.000570734,M2_10_2.22,44,M2_10_2.22,44,143,1.1034E-05,1206.912257
M2,40,M2_40,8,Stœng Trêng,Siem Bouk, ,2.22,0.108726256,0.000690213,M2_40_2.22,42,M2_40_2.22,42,143,1.1034E-05,1206.912257
M2,5,M2_5,8,Stœng Trêng,Siem Bouk, ,2.22,0.108726256,0.000690213,M2_5_2.22,72,M2_5_2.22,75,143,1.1034E-05,1206.912257
M2,20,M2_20,8,Stœng Trêng,Siem Bouk, ,2.22,0.108726256,0.000690213,M2_20_2.22,43,M2_20_2.22,43,143,1.1034E-05,1206.912257
M2,10,M2_10,8,Stœng Trêng,Siem Bouk, ,2.22,0.108726256,0.000690213,M2_10_2.22,44,M2_10_2.22,44,143,1.1034E-05,1206.912257
M2,2,M2_2,8,Stœng Trêng,Siem Bouk, ,2.22,0.108726256,0.000690213,M2_2_2.22,104,M2_2_2.22,107,44,3.39506E-06,417.4343198
SK1,40,SK_40,41,Stœng Trêng,Siem Pang, no,0,0.262338389,0.003402654,SK_40_0.0,5,SK_40_0.0,5,323,2.49228E-05,2769.513306
M2,40,M2_40,51,Stœng Trêng,Stueng Traeng,Yes,34,0.443971728,0.004260926,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
SK1,40,SK_40,8,Stœng Trêng,Stueng Traeng,Yes,34,0.15300666,0.000639764,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
M2,40,M2_40,82,Stœng Trêng,Stueng Traeng,Yes,34,0.414283505,0.006806911,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
M2,20,M2_20,82,Stœng Trêng,Stueng Traeng,Yes,34,0.414283505,0.006806911,M2_20_21.44,21,M2_20_21.44,21,8161,0.000629707,27528.53255
M2,40,M2_40,15,Stœng Trêng,Stueng Traeng,Yes,34,0.152841072,0.00127327,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
M2,20,M2_20,15,Stœng Trêng,Stueng Traeng,Yes,34,0.152841072,0.00127327,M2_20_21.44,21,M2_20_21.44,21,8161,0.000629707,27528.53255
M2,10,M2_10,15,Stœng Trêng,Stueng Traeng,Yes,34,0.152841072,0.00127327,M2_10_21.44,45,M2_10_21.44,45,3577,0.000276003,9270.575153
M2,40,M2_40,21,Stœng Trêng,Stueng Traeng,Yes,34,0.234190464,0.001732431,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
SK1,20,SK1_20,21,Stœng Trêng,Stueng Traeng,Yes,34,0.234190464,0.001732431,SK1_20_21.44,48,SK1_20_21.44,48,38,2.9321E-06,193.6067061
SK1,40,SK_40,21,Stœng Trêng,Stueng Traeng,Yes,34,0.234190464,0.001732431,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
SK1,10,SK1_10,10,Stœng Trêng,Stueng Traeng,Yes,34,0.124648155,0.000843955,SK1_10_21.44,70,SK1_10_21.44,73,38,2.9321E-06,193.6067061
M2,40,M2_40,10,Stœng Trêng,Stueng Traeng,Yes,34,0.124648155,0.000843955,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
SK1,20,SK1_20,10,Stœng Trêng,Stueng Traeng,Yes,34,0.124648155,0.000843955,SK1_20_21.44,48,SK1_20_21.44,48,38,2.9321E-06,193.6067061
SK1,40,SK_40,10,Stœng Trêng,Stueng Traeng,Yes,34,0.124648155,0.000843955,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
M2,40,M2_40,11,Stœng Trêng,Stueng Traeng,Yes,34,0.122276569,0.000883572,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
M2,5,M2_5,11,Stœng Trêng,Stueng Traeng,Yes,34,0.122276569,0.000883572,M2_5_21.44,73,M2_5_21.44,76,408,3.14815E-05,773.7334144
M2,20,M2_20,11,Stœng Trêng,Stueng Traeng,Yes,34,0.122276569,0.000883572,M2_20_21.44,21,M2_20_21.44,21,8161,0.000629707,27528.53255
M2,10,M2_10,11,Stœng Trêng,Stueng Traeng,Yes,34,0.122276569,0.000883572,M2_10_21.44,45,M2_10_21.44,45,3577,0.000276003,9270.575153
SK1,10,SK1_10,10,Stœng Trêng,Stueng Traeng,Yes,34,0.115728184,0.00079801,SK1_10_21.44,70,SK1_10_21.44,73,38,2.9321E-06,193.6067061
SK1,5,SK1_5,10,Stœng Trêng,Stueng Traeng,Yes,34,0.115728184,0.00079801,SK1_5_21.44,102,SK1_5_21.44,105,34,2.62346E-06,173.2270528
M2,40,M2_40,10,Stœng Trêng,Stueng Traeng,Yes,34,0.115728184,0.00079801,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
SK1,20,SK1_20,10,Stœng Trêng,Stueng Traeng,Yes,34,0.115728184,0.00079801,SK1_20_21.44,48,SK1_20_21.44,48,38,2.9321E-06,193.6067061
SK1,40,SK_40,10,Stœng Trêng,Stueng Traeng,Yes,34,0.115728184,0.00079801,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
M2,40,M2_40,8,Stœng Trêng,Stueng Traeng,Yes,34,0.110896593,0.000658904,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
M2,5,M2_5,8,Stœng Trêng,Stueng Traeng,Yes,34,0.110896593,0.000658904,M2_5_21.44,73,M2_5_21.44,76,408,3.14815E-05,773.7334144
M2,20,M2_20,8,Stœng Trêng,Stueng Traeng,Yes,34,0.110896593,0.000658904,M2_20_21.44,21,M2_20_21.44,21,8161,0.000629707,27528.53255
M2,10,M2_10,8,Stœng Trêng,Stueng Traeng,Yes,34,0.110896593,0.000658904,M2_10_21.44,45,M2_10_21.44,45,3577,0.000276003,9270.575153
M2,2,M2_2,8,Stœng Trêng,Stueng Traeng,Yes,34,0.110896593,0.000658904,M2_2_21.44,105,M2_2_21.44,108,110,8.48765E-06,208.604597
SK1,10,SK1_10,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,SK1_10_21.44,70,SK1_10_21.44,73,38,2.9321E-06,193.6067061
SK1,5,SK1_5,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,SK1_5_21.44,102,SK1_5_21.44,105,34,2.62346E-06,173.2270528
SK1,2,SK1_2,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,SK1_2_21.44,124,SK1_2_21.44,127,11,8.48765E-07,56.0440465
M2,40,M2_40,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
SK1,20,SK1_20,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,SK1_20_21.44,48,SK1_20_21.44,48,38,2.9321E-06,193.6067061
SK1,40,SK_40,3,Stœng Trêng,Stueng Traeng,Yes,34,0.074081859,0.000213205,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
SK1,10,SK1_10,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,SK1_10_21.44,70,SK1_10_21.44,73,38,2.9321E-06,193.6067061
SK1,5,SK1_5,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,SK1_5_21.44,102,SK1_5_21.44,105,34,2.62346E-06,173.2270528
SK1,2,SK1_2,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,SK1_2_21.44,124,SK1_2_21.44,127,11,8.48765E-07,56.0440465
M2,40,M2_40,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,M2_40_21.44,3,M2_40_21.44,3,8290,0.00063966,28234.30822
M2,20,M2_20,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,M2_20_21.44,21,M2_20_21.44,21,8161,0.000629707,27528.53255
SK1,20,SK1_20,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,SK1_20_21.44,48,SK1_20_21.44,48,38,2.9321E-06,193.6067061
SK1,40,SK_40,4,Stœng Trêng,Stueng Traeng,Yes,34,0.084683622,0.000362429,SK_40_21.44,6,SK_40_21.44,6,46,3.54938E-06,234.3660126
M2,40,M2_40,112,Stœng Trêng,Thala Barivat,no,0,0.473290873,0.00935258,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
M2,40,M2_40,39,Stœng Trêng,Thala Barivat,no,0,0.262483082,0.003228995,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
M2,20,M2_20,39,Stœng Trêng,Thala Barivat,no,0,0.262483082,0.003228995,M2_20_0.0,20,M2_20_0.0,20,2362,0.000182253,11253.15832
M2,40,M2_40,30,Stœng Trêng,Thala Barivat,no,0,0.210596243,0.002472516,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
M2,20,M2_20,30,Stœng Trêng,Thala Barivat,no,0,0.210596243,0.002472516,M2_20_0.0,20,M2_20_0.0,20,2362,0.000182253,11253.15832
M2,10,M2_10,30,Stœng Trêng,Thala Barivat,no,0,0.210596243,0.002472516,M2_10_0.0,46,M2_10_0.0,46,574,4.42901E-05,3083.192281
M1,20,M1_20,6,Stœng Trêng,Thala Barivat,no,0,0.117149036,0.000534247,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,6,Stœng Trêng,Thala Barivat,no,0,0.117149036,0.000534247,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,5,M1_5,6,Stœng Trêng,Thala Barivat,no,0,0.117149036,0.000534247,M1_5_0.0,40,M1_5_0.0,40,458,3.53395E-05,2451.500838
M1,40,M1_40,6,Stœng Trêng,Thala Barivat,no,0,0.117149036,0.000534247,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M2,40,M2_40,6,Stœng Trêng,Thala Barivat,no,0,0.107666019,0.000521941,M2_40_0.0,4,M2_40_0.0,4,3606,0.000278241,17393.82962
M2,5,M2_5,6,Stœng Trêng,Thala Barivat,no,0,0.107666019,0.000521941,M2_5_0.0,74,M2_5_0.0,77,96,7.40741E-06,522.2271089
M2,20,M2_20,6,Stœng Trêng,Thala Barivat,no,0,0.107666019,0.000521941,M2_20_0.0,20,M2_20_0.0,20,2362,0.000182253,11253.15832
M2,10,M2_10,6,Stœng Trêng,Thala Barivat,no,0,0.107666019,0.000521941,M2_10_0.0,46,M2_10_0.0,46,574,4.42901E-05,3083.192281
M1,20,M1_20,6,Stœng Trêng,Thala Barivat,no,0,0.100980058,0.000535367,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,6,Stœng Trêng,Thala Barivat,no,0,0.100980058,0.000535367,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,2,M1_2,6,Stœng Trêng,Thala Barivat,no,0,0.100980058,0.000535367,M1_2_0.0,68,M1_2_0.0,71,209,1.61265E-05,741.8423154
M1,5,M1_5,6,Stœng Trêng,Thala Barivat,no,0,0.100980058,0.000535367,M1_5_0.0,40,M1_5_0.0,40,458,3.53395E-05,2451.500838
M1,40,M1_40,6,Stœng Trêng,Thala Barivat,no,0,0.100980058,0.000535367,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M6,20,M6_20,18,Tbong Khmum,Kampong Siem,,0,0.187199104,0.001526053,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,40,M6_40,18,Tbong Khmum,Kampong Siem,,0,0.187199104,0.001526053,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,10,Tbong Khmum,Kampong Siem,,0,0.13829371,0.000794273,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,10,Tbong Khmum,Kampong Siem,,0,0.13829371,0.000794273,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,40,M6_40,10,Tbong Khmum,Kampong Siem,,0,0.13829371,0.000794273,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,40,M6_40,83,Tbong Khmum,Krouch Chhmar,no,0,0.484832453,0.006912174,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,15,Tbong Khmum,Krouch Chhmar,no,0,0.143364404,0.001260064,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,40,M6_40,15,Tbong Khmum,Krouch Chhmar,no,0,0.143364404,0.001260064,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,8,Tbong Khmum,Tboung Khmum, ,51,0.154434665,0.000668184,M6_20_0.04,30,M6_20_0.04,30,1334,0.000102932,9242.640139
M6,40,M6_40,8,Tbong Khmum,Tboung Khmum, ,51,0.154434665,0.000668184,M6_40_0.04,31,M6_40_0.04,31,1334,0.000102932,9242.640139
M6,20,M6_20,9,Tbong Khmum,Tboung Khmum, ,51,0.123297822,0.000744729,M6_20_0.04,30,M6_20_0.04,30,1334,0.000102932,9242.640139
M6,10,M6_10,9,Tbong Khmum,Tboung Khmum, ,51,0.123297822,0.000744729,M6_10_0.04,53,M6_10_0.04,53,986,7.60802E-05,6062.009456
M6,40,M6_40,9,Tbong Khmum,Tboung Khmum, ,51,0.123297822,0.000744729,M6_40_0.04,31,M6_40_0.04,31,1334,0.000102932,9242.640139
M6,20,M6_20,9,Tbong Khmum,Tboung Khmum, ,51,0.124787186,0.000721278,M6_20_0.04,30,M6_20_0.04,30,1334,0.000102932,9242.640139
M6,10,M6_10,9,Tbong Khmum,Tboung Khmum, ,51,0.124787186,0.000721278,M6_10_0.04,53,M6_10_0.04,53,986,7.60802E-05,6062.009456
M6,5,M6_5,9,Tbong Khmum,Tboung Khmum, ,51,0.124787186,0.000721278,M6_5_0.04,86,M6_5_0.04,89,607,4.68364E-05,4022.766825
M6,40,M6_40,9,Tbong Khmum,Tboung Khmum, ,51,0.124787186,0.000721278,M6_40_0.04,31,M6_40_0.04,31,1334,0.000102932,9242.640139
M6,20,M6_20,7,Tbong Khmum,Tboung Khmum, ,51,0.105112342,0.000583059,M6_20_0.04,30,M6_20_0.04,30,1334,0.000102932,9242.640139
M6,10,M6_10,7,Tbong Khmum,Tboung Khmum, ,51,0.105112342,0.000583059,M6_10_0.04,53,M6_10_0.04,53,986,7.60802E-05,6062.009456
M6,5,M6_5,7,Tbong Khmum,Tboung Khmum, ,51,0.105112342,0.000583059,M6_5_0.04,86,M6_5_0.04,89,607,4.68364E-05,4022.766825
M6,2,M6_2,7,Tbong Khmum,Tboung Khmum, ,51,0.105112342,0.000583059,M6_2_0.04,113,M6_2_0.04,116,319,2.46142E-05,2354.935329
M6,40,M6_40,7,Tbong Khmum,Tboung Khmum, ,51,0.105112342,0.000583059,M6_40_0.04,31,M6_40_0.04,31,1334,0.000102932,9242.640139
M1,40,M1_40,344,,,,0,0.735482431,0.028810372,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,111,,,,0,0.38790592,0.009261631,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,40,M1_40,111,,,,0,0.38790592,0.009261631,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,31,,,,0,0.232634933,0.002555043,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,31,,,,0,0.232634933,0.002555043,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,40,M1_40,31,,,,0,0.232634933,0.002555043,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,19,,,,0,0.17622709,0.0015541,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,19,,,,0,0.17622709,0.0015541,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,5,M1_5,19,,,,0,0.17622709,0.0015541,M1_5_0.0,40,M1_5_0.0,40,458,3.53395E-05,2451.500838
M1,40,M1_40,19,,,,0,0.17622709,0.0015541,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
M1,20,M1_20,11,,,,0,0.139436386,0.000884846,M1_20_0.0,2,M1_20_0.0,2,3713,0.000286497,29248.97673
M1,10,M1_10,11,,,,0,0.139436386,0.000884846,M1_10_0.0,19,M1_10_0.0,19,898,6.92901E-05,6390.311054
M1,2,M1_2,11,,,,0,0.139436386,0.000884846,M1_2_0.0,68,M1_2_0.0,71,209,1.61265E-05,741.8423154
M1,5,M1_5,11,,,,0,0.139436386,0.000884846,M1_5_0.0,40,M1_5_0.0,40,458,3.53395E-05,2451.500838
M1,40,M1_40,11,,,,0,0.139436386,0.000884846,M1_40_0.0,1,M1_40_0.0,1,12393,0.00095625,70240.18864
